output,base_key,keyboard_apple_id,key_code,modifiers
F,f,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
H,h,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
G,g,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
Z,z,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
X,x,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
C,c,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
V,v,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
é,"""",com.apple.keylayout.Turkish-QWERTY-PC,10,{'shift'}
B,b,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
Q,q,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
W,w,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
E,e,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
R,r,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
Y,y,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
T,t,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
!,1,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
',2,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
^,3,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
+,4,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
&,6,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
%,5,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
_,-,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
),9,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
/,7,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
?,*,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
(,8,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
=,0,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
Ü,ü,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
O,o,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
U,u,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
Ğ,ğ,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
I,ı,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
P,p,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
L,l,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
J,j,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
İ,i,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
K,k,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
Ş,ş,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
;,",",com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
Ö,ö,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
:,.,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
N,n,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
M,m,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
Ç,ç,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
 , ,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
>,<,com.apple.keylayout.Turkish-QWERTY-PC,50,{'shift'}
",",",",com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
*,,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
*,*,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
+,+,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
+,,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
=,,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
/,/,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
/,,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
-,-,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
=,=,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
0,0,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
1,1,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
2,2,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
3,3,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
4,4,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
5,5,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
6,6,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
7,7,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
8,8,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
9,9,com.apple.keylayout.Turkish-QWERTY-PC,,{'shift'}
æ,a,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
ß,s,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
∂,d,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
ƒ,f,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
ğ,g,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
Ω,z,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
≈,x,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
ç,c,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
√,v,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
∫,b,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
@,q,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
∑,w,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
´,e,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
®,r,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
¥,y,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
†,t,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
¡,1,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
™,2,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
#,3,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
$,4,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
§,6,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
∞,5,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
≠,-,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
],9,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
{,7,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
\,*,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
[,8,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
},0,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
ö,o,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
ü,u,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
i,ı,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
π,p,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
¬,l,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
∆,j,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
æ,i,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
¨,k,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
≤,ö,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
÷,.,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
~,n,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
µ,m,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
≥,ç,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
 , ,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
|,<,com.apple.keylayout.Turkish-QWERTY-PC,50,{'option'}
",",",",com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
*,*,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
+,+,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
/,/,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
-,-,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
=,=,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
0,0,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
1,1,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
2,2,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
3,3,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
4,4,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
5,5,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
6,6,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
7,7,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
8,8,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
9,9,com.apple.keylayout.Turkish-QWERTY-PC,,{'option'}
Æ,a,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
Ş,s,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
Î,d,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
Ï,f,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
Ó,h,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
Ğ,g,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
Û,z,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
Ù,x,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
Ç,c,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
◊,v,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
ß,b,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
Œ,q,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
„,w,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
‰,e,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
Â,r,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
Á,y,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
Ê,t,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
·,1,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
€,2,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
,3,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
‚,4,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
˙,6,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
˚,5,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
±,-,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
Ø,9,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
‡,7,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
—,*,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
°,8,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
ø,0,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
’,ü,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
Ö,o,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
Ü,u,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
”,ğ,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
|,ı,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
∏,p,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
Ò,l,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
Ô,j,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
Æ,i,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
©,k,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
Ú,ş,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
»,",",com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
¯,ö,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
¿,.,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
ˆ,n,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
˜,m,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
˘,ç,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
 , ,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
Ÿ,<,com.apple.keylayout.Turkish-QWERTY-PC,50,"{'shift', 'option'}"
",",",",com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
*,,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
*,*,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
+,+,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
+,,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
=,,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
/,/,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
/,,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
-,-,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
=,=,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
0,0,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
1,1,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
2,2,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
3,3,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
4,4,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
5,5,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
6,6,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
7,7,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
8,8,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
9,9,com.apple.keylayout.Turkish-QWERTY-PC,,"{'shift', 'option'}"
a,a,com.apple.keylayout.Czech,,set()
s,s,com.apple.keylayout.Czech,,set()
d,d,com.apple.keylayout.Czech,,set()
f,f,com.apple.keylayout.Czech,,set()
h,h,com.apple.keylayout.Czech,,set()
g,g,com.apple.keylayout.Czech,,set()
y,y,com.apple.keylayout.Czech,,set()
x,x,com.apple.keylayout.Czech,,set()
c,c,com.apple.keylayout.Czech,,set()
v,v,com.apple.keylayout.Czech,,set()
<,<,com.apple.keylayout.Czech,10,set()
b,b,com.apple.keylayout.Czech,,set()
q,q,com.apple.keylayout.Czech,,set()
w,w,com.apple.keylayout.Czech,,set()
e,e,com.apple.keylayout.Czech,,set()
r,r,com.apple.keylayout.Czech,,set()
z,z,com.apple.keylayout.Czech,,set()
t,t,com.apple.keylayout.Czech,,set()
+,+,com.apple.keylayout.Czech,,set()
ě,ě,com.apple.keylayout.Czech,,set()
š,š,com.apple.keylayout.Czech,,set()
č,č,com.apple.keylayout.Czech,,set()
ž,ž,com.apple.keylayout.Czech,,set()
ř,ř,com.apple.keylayout.Czech,,set()
í,í,com.apple.keylayout.Czech,,set()
ý,ý,com.apple.keylayout.Czech,,set()
=,=,com.apple.keylayout.Czech,,set()
á,á,com.apple.keylayout.Czech,,set()
é,é,com.apple.keylayout.Czech,,set()
),),com.apple.keylayout.Czech,,set()
o,o,com.apple.keylayout.Czech,,set()
u,u,com.apple.keylayout.Czech,,set()
ú,ú,com.apple.keylayout.Czech,,set()
i,i,com.apple.keylayout.Czech,,set()
p,p,com.apple.keylayout.Czech,,set()
l,l,com.apple.keylayout.Czech,,set()
j,j,com.apple.keylayout.Czech,,set()
§,§,com.apple.keylayout.Czech,,set()
k,k,com.apple.keylayout.Czech,,set()
ů,ů,com.apple.keylayout.Czech,,set()
",",",",com.apple.keylayout.Czech,,set()
-,-,com.apple.keylayout.Czech,,set()
n,n,com.apple.keylayout.Czech,,set()
m,m,com.apple.keylayout.Czech,,set()
.,.,com.apple.keylayout.Czech,,set()
 , ,com.apple.keylayout.Czech,,set()
\,\,com.apple.keylayout.Czech,50,set()
",",",",com.apple.keylayout.Czech,,set()
*,*,com.apple.keylayout.Czech,,set()
+,+,com.apple.keylayout.Czech,,set()
/,/,com.apple.keylayout.Czech,,set()
-,-,com.apple.keylayout.Czech,,set()
=,=,com.apple.keylayout.Czech,,set()
0,0,com.apple.keylayout.Czech,,set()
1,1,com.apple.keylayout.Czech,,set()
2,2,com.apple.keylayout.Czech,,set()
3,3,com.apple.keylayout.Czech,,set()
4,4,com.apple.keylayout.Czech,,set()
5,5,com.apple.keylayout.Czech,,set()
6,6,com.apple.keylayout.Czech,,set()
7,7,com.apple.keylayout.Czech,,set()
8,8,com.apple.keylayout.Czech,,set()
9,9,com.apple.keylayout.Czech,,set()
A,a,com.apple.keylayout.Czech,,{'shift'}
S,s,com.apple.keylayout.Czech,,{'shift'}
D,d,com.apple.keylayout.Czech,,{'shift'}
F,f,com.apple.keylayout.Czech,,{'shift'}
H,h,com.apple.keylayout.Czech,,{'shift'}
G,g,com.apple.keylayout.Czech,,{'shift'}
Y,y,com.apple.keylayout.Czech,,{'shift'}
X,x,com.apple.keylayout.Czech,,{'shift'}
C,c,com.apple.keylayout.Czech,,{'shift'}
V,v,com.apple.keylayout.Czech,,{'shift'}
>,<,com.apple.keylayout.Czech,10,{'shift'}
B,b,com.apple.keylayout.Czech,,{'shift'}
Q,q,com.apple.keylayout.Czech,,{'shift'}
W,w,com.apple.keylayout.Czech,,{'shift'}
E,e,com.apple.keylayout.Czech,,{'shift'}
R,r,com.apple.keylayout.Czech,,{'shift'}
Z,z,com.apple.keylayout.Czech,,{'shift'}
T,t,com.apple.keylayout.Czech,,{'shift'}
1,+,com.apple.keylayout.Czech,,{'shift'}
2,ě,com.apple.keylayout.Czech,,{'shift'}
3,š,com.apple.keylayout.Czech,,{'shift'}
4,č,com.apple.keylayout.Czech,,{'shift'}
6,ž,com.apple.keylayout.Czech,,{'shift'}
5,ř,com.apple.keylayout.Czech,,{'shift'}
9,í,com.apple.keylayout.Czech,,{'shift'}
7,ý,com.apple.keylayout.Czech,,{'shift'}
%,=,com.apple.keylayout.Czech,,{'shift'}
8,á,com.apple.keylayout.Czech,,{'shift'}
0,é,com.apple.keylayout.Czech,,{'shift'}
(,),com.apple.keylayout.Czech,,{'shift'}
O,o,com.apple.keylayout.Czech,,{'shift'}
U,u,com.apple.keylayout.Czech,,{'shift'}
/,ú,com.apple.keylayout.Czech,,{'shift'}
I,i,com.apple.keylayout.Czech,,{'shift'}
P,p,com.apple.keylayout.Czech,,{'shift'}
L,l,com.apple.keylayout.Czech,,{'shift'}
J,j,com.apple.keylayout.Czech,,{'shift'}
!,§,com.apple.keylayout.Czech,,{'shift'}
K,k,com.apple.keylayout.Czech,,{'shift'}
"""",ů,com.apple.keylayout.Czech,,{'shift'}
`,,com.apple.keylayout.Czech,,{'shift'}
?,",",com.apple.keylayout.Czech,,{'shift'}
_,-,com.apple.keylayout.Czech,,{'shift'}
N,n,com.apple.keylayout.Czech,,{'shift'}
M,m,com.apple.keylayout.Czech,,{'shift'}
:,.,com.apple.keylayout.Czech,,{'shift'}
 , ,com.apple.keylayout.Czech,,{'shift'}
|,\,com.apple.keylayout.Czech,50,{'shift'}
",",",",com.apple.keylayout.Czech,,{'shift'}
*,,com.apple.keylayout.Czech,,{'shift'}
*,*,com.apple.keylayout.Czech,,{'shift'}
+,+,com.apple.keylayout.Czech,,{'shift'}
+,,com.apple.keylayout.Czech,,{'shift'}
=,,com.apple.keylayout.Czech,,{'shift'}
/,/,com.apple.keylayout.Czech,,{'shift'}
/,,com.apple.keylayout.Czech,,{'shift'}
-,-,com.apple.keylayout.Czech,,{'shift'}
=,=,com.apple.keylayout.Czech,,{'shift'}
0,0,com.apple.keylayout.Czech,,{'shift'}
1,1,com.apple.keylayout.Czech,,{'shift'}
2,2,com.apple.keylayout.Czech,,{'shift'}
3,3,com.apple.keylayout.Czech,,{'shift'}
4,4,com.apple.keylayout.Czech,,{'shift'}
5,5,com.apple.keylayout.Czech,,{'shift'}
6,6,com.apple.keylayout.Czech,,{'shift'}
7,7,com.apple.keylayout.Czech,,{'shift'}
8,8,com.apple.keylayout.Czech,,{'shift'}
9,9,com.apple.keylayout.Czech,,{'shift'}
ą,a,com.apple.keylayout.Czech,,{'option'}
ß,s,com.apple.keylayout.Czech,,{'option'}
∂,d,com.apple.keylayout.Czech,,{'option'}
 ,f,com.apple.keylayout.Czech,,{'option'}
‘,h,com.apple.keylayout.Czech,,{'option'}
 ,g,com.apple.keylayout.Czech,,{'option'}
 ,y,com.apple.keylayout.Czech,,{'option'}
 ,x,com.apple.keylayout.Czech,,{'option'}
 ,c,com.apple.keylayout.Czech,,{'option'}
 ,v,com.apple.keylayout.Czech,,{'option'}
≤,<,com.apple.keylayout.Czech,10,{'option'}
 ,b,com.apple.keylayout.Czech,,{'option'}
 ,q,com.apple.keylayout.Czech,,{'option'}
ė,w,com.apple.keylayout.Czech,,{'option'}
ę,e,com.apple.keylayout.Czech,,{'option'}
€,r,com.apple.keylayout.Czech,,{'option'}
ż,z,com.apple.keylayout.Czech,,{'option'}
 ,t,com.apple.keylayout.Czech,,{'option'}
`,+,com.apple.keylayout.Czech,,{'option'}
@,ě,com.apple.keylayout.Czech,,{'option'}
#,š,com.apple.keylayout.Czech,,{'option'}
$,č,com.apple.keylayout.Czech,,{'option'}
^,ž,com.apple.keylayout.Czech,,{'option'}
~,ř,com.apple.keylayout.Czech,,{'option'}
{,í,com.apple.keylayout.Czech,,{'option'}
&,ý,com.apple.keylayout.Czech,,{'option'}
*,á,com.apple.keylayout.Czech,,{'option'}
},é,com.apple.keylayout.Czech,,{'option'}
],),com.apple.keylayout.Czech,,{'option'}
 ,o,com.apple.keylayout.Czech,,{'option'}
 ,u,com.apple.keylayout.Czech,,{'option'}
[,ú,com.apple.keylayout.Czech,,{'option'}
 ,i,com.apple.keylayout.Czech,,{'option'}
 ,p,com.apple.keylayout.Czech,,{'option'}
ł,l,com.apple.keylayout.Czech,,{'option'}
’,j,com.apple.keylayout.Czech,,{'option'}
',§,com.apple.keylayout.Czech,,{'option'}
 ,k,com.apple.keylayout.Czech,,{'option'}
;,ů,com.apple.keylayout.Czech,,{'option'}
<,",",com.apple.keylayout.Czech,,{'option'}
–,-,com.apple.keylayout.Czech,,{'option'}
‚,n,com.apple.keylayout.Czech,,{'option'}
 ,m,com.apple.keylayout.Czech,,{'option'}
>,.,com.apple.keylayout.Czech,,{'option'}
 , ,com.apple.keylayout.Czech,,{'option'}
 ,\,com.apple.keylayout.Czech,50,{'option'}
",",",",com.apple.keylayout.Czech,,{'option'}
*,*,com.apple.keylayout.Czech,,{'option'}
+,+,com.apple.keylayout.Czech,,{'option'}
/,/,com.apple.keylayout.Czech,,{'option'}
-,-,com.apple.keylayout.Czech,,{'option'}
=,=,com.apple.keylayout.Czech,,{'option'}
0,0,com.apple.keylayout.Czech,,{'option'}
1,1,com.apple.keylayout.Czech,,{'option'}
2,2,com.apple.keylayout.Czech,,{'option'}
3,3,com.apple.keylayout.Czech,,{'option'}
4,4,com.apple.keylayout.Czech,,{'option'}
5,5,com.apple.keylayout.Czech,,{'option'}
6,6,com.apple.keylayout.Czech,,{'option'}
7,7,com.apple.keylayout.Czech,,{'option'}
8,8,com.apple.keylayout.Czech,,{'option'}
9,9,com.apple.keylayout.Czech,,{'option'}
Ą,a,com.apple.keylayout.Czech,,"{'shift', 'option'}"
∑,s,com.apple.keylayout.Czech,,"{'shift', 'option'}"
∆,d,com.apple.keylayout.Czech,,"{'shift', 'option'}"
 ,f,com.apple.keylayout.Czech,,"{'shift', 'option'}"
“,h,com.apple.keylayout.Czech,,"{'shift', 'option'}"
 ,g,com.apple.keylayout.Czech,,"{'shift', 'option'}"
 ,y,com.apple.keylayout.Czech,,"{'shift', 'option'}"
 ,x,com.apple.keylayout.Czech,,"{'shift', 'option'}"
©,c,com.apple.keylayout.Czech,,"{'shift', 'option'}"
√,v,com.apple.keylayout.Czech,,"{'shift', 'option'}"
≥,<,com.apple.keylayout.Czech,10,"{'shift', 'option'}"
 ,b,com.apple.keylayout.Czech,,"{'shift', 'option'}"
 ,q,com.apple.keylayout.Czech,,"{'shift', 'option'}"
Ė,w,com.apple.keylayout.Czech,,"{'shift', 'option'}"
Ę,e,com.apple.keylayout.Czech,,"{'shift', 'option'}"
®,r,com.apple.keylayout.Czech,,"{'shift', 'option'}"
Ż,z,com.apple.keylayout.Czech,,"{'shift', 'option'}"
™,t,com.apple.keylayout.Czech,,"{'shift', 'option'}"
¬,+,com.apple.keylayout.Czech,,"{'shift', 'option'}"
•,ě,com.apple.keylayout.Czech,,"{'shift', 'option'}"
≠,š,com.apple.keylayout.Czech,,"{'shift', 'option'}"
£,č,com.apple.keylayout.Czech,,"{'shift', 'option'}"
†,ž,com.apple.keylayout.Czech,,"{'shift', 'option'}"
◊,ř,com.apple.keylayout.Czech,,"{'shift', 'option'}"
«,í,com.apple.keylayout.Czech,,"{'shift', 'option'}"
¶,ý,com.apple.keylayout.Czech,,"{'shift', 'option'}"
÷,á,com.apple.keylayout.Czech,,"{'shift', 'option'}"
»,é,com.apple.keylayout.Czech,,"{'shift', 'option'}"
›,),com.apple.keylayout.Czech,,"{'shift', 'option'}"
 ,o,com.apple.keylayout.Czech,,"{'shift', 'option'}"
 ,u,com.apple.keylayout.Czech,,"{'shift', 'option'}"
‹,ú,com.apple.keylayout.Czech,,"{'shift', 'option'}"
 ,i,com.apple.keylayout.Czech,,"{'shift', 'option'}"
 ,p,com.apple.keylayout.Czech,,"{'shift', 'option'}"
Ł,l,com.apple.keylayout.Czech,,"{'shift', 'option'}"
”,j,com.apple.keylayout.Czech,,"{'shift', 'option'}"
 ,k,com.apple.keylayout.Czech,,"{'shift', 'option'}"
…,ů,com.apple.keylayout.Czech,,"{'shift', 'option'}"
≤,",",com.apple.keylayout.Czech,,"{'shift', 'option'}"
—,-,com.apple.keylayout.Czech,,"{'shift', 'option'}"
„,n,com.apple.keylayout.Czech,,"{'shift', 'option'}"
 ,m,com.apple.keylayout.Czech,,"{'shift', 'option'}"
≥,.,com.apple.keylayout.Czech,,"{'shift', 'option'}"
 , ,com.apple.keylayout.Czech,,"{'shift', 'option'}"
 ,\,com.apple.keylayout.Czech,50,"{'shift', 'option'}"
",",",",com.apple.keylayout.Czech,,"{'shift', 'option'}"
*,,com.apple.keylayout.Czech,,"{'shift', 'option'}"
*,*,com.apple.keylayout.Czech,,"{'shift', 'option'}"
+,+,com.apple.keylayout.Czech,,"{'shift', 'option'}"
