output_char,apple_id,steps
Ḛ,com.apple.keylayout.Inuktitut-Nutaaq,"[[3, [""option"", ""shift""]], [14, [""shift""]]]"
Ḟ,com.apple.keylayout.Inuktitut-Nutaaq,"[[13, [""option""]], [3, [""shift""]]]"
Ƒ,com.apple.keylayout.Inuktitut-Nutaaq,"[[47, [""option"", ""shift""]], [3, [""shift""]]]"
Ǵ,com.apple.keylayout.Inuktitut-Nutaaq,"[[14, [""option""]], [5, [""shift""]]]"
Ğ,com.apple.keylayout.Inuktitut-Nutaaq,"[[11, [""option""]], [5, [""shift""]]]"
Ǧ,com.apple.keylayout.Inuktitut-Nutaaq,"[[9, [""option""]], [5, [""shift""]]]"
Ģ,com.apple.keylayout.Inuktitut-Nutaaq,"[[8, [""option""]], [5, [""shift""]]]"
Ĝ,com.apple.keylayout.Inuktitut-Nutaaq,"[[22, [""option""]], [5, [""shift""]]]"
Ġ,com.apple.keylayout.Inuktitut-Nutaaq,"[[13, [""option""]], [5, [""shift""]]]"
Ɠ,com.apple.keylayout.Inuktitut-Nutaaq,"[[47, [""option"", ""shift""]], [5, [""shift""]]]"
Ḡ,com.apple.keylayout.Inuktitut-Nutaaq,"[[0, [""option""]], [5, [""shift""]]]"
Ɣ,com.apple.keylayout.Inuktitut-Nutaaq,"[[41, [""option"", ""shift""]], [5, [""shift""]]]"
Ǥ,com.apple.keylayout.Inuktitut-Nutaaq,"[[37, [""option""]], [5, [""shift""]]]"
Ḫ,com.apple.keylayout.Inuktitut-Nutaaq,"[[11, [""option""]], [4, [""shift""]]]"
Ȟ,com.apple.keylayout.Inuktitut-Nutaaq,"[[9, [""option""]], [4, [""shift""]]]"
Ḩ,com.apple.keylayout.Inuktitut-Nutaaq,"[[8, [""option""]], [4, [""shift""]]]"
Ĥ,com.apple.keylayout.Inuktitut-Nutaaq,"[[22, [""option""]], [4, [""shift""]]]"
Ḧ,com.apple.keylayout.Inuktitut-Nutaaq,"[[32, [""option""]], [4, [""shift""]]]"
Ḣ,com.apple.keylayout.Inuktitut-Nutaaq,"[[13, [""option""]], [4, [""shift""]]]"
Ḥ,com.apple.keylayout.Inuktitut-Nutaaq,"[[7, [""option""]], [4, [""shift""]]]"
H̱,com.apple.keylayout.Inuktitut-Nutaaq,"[[4, [""option""]], [4, [""shift""]]]"
Ƕ,com.apple.keylayout.Inuktitut-Nutaaq,"[[41, [""option"", ""shift""]], [4, [""shift""]]]"
Ħ,com.apple.keylayout.Inuktitut-Nutaaq,"[[37, [""option""]], [4, [""shift""]]]"
Í,com.apple.keylayout.Inuktitut-Nutaaq,"[[14, [""option""]], [34, [""shift""]]]"
Ĭ,com.apple.keylayout.Inuktitut-Nutaaq,"[[11, [""option""]], [34, [""shift""]]]"
Ǐ,com.apple.keylayout.Inuktitut-Nutaaq,"[[9, [""option""]], [34, [""shift""]]]"
Î,com.apple.keylayout.Inuktitut-Nutaaq,"[[22, [""option""]], [34, [""shift""]]]"
Ï,com.apple.keylayout.Inuktitut-Nutaaq,"[[32, [""option""]], [34, [""shift""]]]"
İ,com.apple.keylayout.Inuktitut-Nutaaq,"[[13, [""option""]], [34, [""shift""]]]"
Ị,com.apple.keylayout.Inuktitut-Nutaaq,"[[7, [""option""]], [34, [""shift""]]]"
Ȉ,com.apple.keylayout.Inuktitut-Nutaaq,"[[16, [""option"", ""shift""]], [34, [""shift""]]]"
Ì,com.apple.keylayout.Inuktitut-Nutaaq,"[[50, [""option""]], [34, [""shift""]]]"
Ỉ,com.apple.keylayout.Inuktitut-Nutaaq,"[[6, [""option""]], [34, [""shift""]]]"
Ɩ,com.apple.keylayout.Inuktitut-Nutaaq,"[[47, [""option"", ""shift""]], [34, [""shift""]]]"
Ȋ,com.apple.keylayout.Inuktitut-Nutaaq,"[[1, [""option"", ""shift""]], [34, [""shift""]]]"
Ī,com.apple.keylayout.Inuktitut-Nutaaq,"[[0, [""option""]], [34, [""shift""]]]"
Į,com.apple.keylayout.Inuktitut-Nutaaq,"[[46, [""option""]], [34, [""shift""]]]"
Ɨ,com.apple.keylayout.Inuktitut-Nutaaq,"[[37, [""option""]], [34, [""shift""]]]"
Ĩ,com.apple.keylayout.Inuktitut-Nutaaq,"[[45, [""option""]], [34, [""shift""]]]"
Ḭ,com.apple.keylayout.Inuktitut-Nutaaq,"[[3, [""option"", ""shift""]], [34, [""shift""]]]"
J̌,com.apple.keylayout.Inuktitut-Nutaaq,"[[9, [""option""]], [38, [""shift""]]]"
Ĵ,com.apple.keylayout.Inuktitut-Nutaaq,"[[22, [""option""]], [38, [""shift""]]]"
Ƞ,com.apple.keylayout.Inuktitut-Nutaaq,"[[41, [""option"", ""shift""]], [38, [""shift""]]]"
Ḱ,com.apple.keylayout.Inuktitut-Nutaaq,"[[14, [""option""]], [40, [""shift""]]]"
Ǩ,com.apple.keylayout.Inuktitut-Nutaaq,"[[9, [""option""]], [40, [""shift""]]]"
Ķ,com.apple.keylayout.Inuktitut-Nutaaq,"[[8, [""option""]], [40, [""shift""]]]"
Ḳ,com.apple.keylayout.Inuktitut-Nutaaq,"[[7, [""option""]], [40, [""shift""]]]"
Ƙ,com.apple.keylayout.Inuktitut-Nutaaq,"[[47, [""option"", ""shift""]], [40, [""shift""]]]"
Ḵ,com.apple.keylayout.Inuktitut-Nutaaq,"[[4, [""option""]], [40, [""shift""]]]"
K’,com.apple.keylayout.Inuktitut-Nutaaq,"[[41, [""option"", ""shift""]], [40, [""shift""]]]"
Ĺ,com.apple.keylayout.Inuktitut-Nutaaq,"[[14, [""option""]], [37, [""shift""]]]"
Ľ,com.apple.keylayout.Inuktitut-Nutaaq,"[[9, [""option""]], [37, [""shift""]]]"
Ļ,com.apple.keylayout.Inuktitut-Nutaaq,"[[8, [""option""]], [37, [""shift""]]]"
Ḽ,com.apple.keylayout.Inuktitut-Nutaaq,"[[5, [""option"", ""shift""]], [37, [""shift""]]]"
Ḷ,com.apple.keylayout.Inuktitut-Nutaaq,"[[7, [""option""]], [37, [""shift""]]]"
Ḹ,com.apple.keylayout.Inuktitut-Nutaaq,"[[0, [""option""]], [37, [""shift""]]]"
Ḻ,com.apple.keylayout.Inuktitut-Nutaaq,"[[4, [""option""]], [37, [""shift""]]]"
Ł,com.apple.keylayout.Inuktitut-Nutaaq,"[[37, [""option""]], [37, [""shift""]]]"
Ḿ,com.apple.keylayout.Inuktitut-Nutaaq,"[[14, [""option""]], [46, [""shift""]]]"
M̂,com.apple.keylayout.Inuktitut-Nutaaq,"[[22, [""option""]], [46, [""shift""]]]"
Ṁ,com.apple.keylayout.Inuktitut-Nutaaq,"[[13, [""option""]], [46, [""shift""]]]"
Ṃ,com.apple.keylayout.Inuktitut-Nutaaq,"[[7, [""option""]], [46, [""shift""]]]"
Ɯ,com.apple.keylayout.Inuktitut-Nutaaq,"[[41, [""option"", ""shift""]], [46, [""shift""]]]"
Ń,com.apple.keylayout.Inuktitut-Nutaaq,"[[14, [""option""]], [45, [""shift""]]]"
Ň,com.apple.keylayout.Inuktitut-Nutaaq,"[[9, [""option""]], [45, [""shift""]]]"
Ņ,com.apple.keylayout.Inuktitut-Nutaaq,"[[8, [""option""]], [45, [""shift""]]]"
N̂,com.apple.keylayout.Inuktitut-Nutaaq,"[[22, [""option""]], [45, [""shift""]]]"
Ṋ,com.apple.keylayout.Inuktitut-Nutaaq,"[[5, [""option"", ""shift""]], [45, [""shift""]]]"
Ṅ,com.apple.keylayout.Inuktitut-Nutaaq,"[[13, [""option""]], [45, [""shift""]]]"
Ṇ,com.apple.keylayout.Inuktitut-Nutaaq,"[[7, [""option""]], [45, [""shift""]]]"
Ǹ,com.apple.keylayout.Inuktitut-Nutaaq,"[[50, [""option""]], [45, [""shift""]]]"
Ɲ,com.apple.keylayout.Inuktitut-Nutaaq,"[[47, [""option"", ""shift""]], [45, [""shift""]]]"
Ṉ,com.apple.keylayout.Inuktitut-Nutaaq,"[[4, [""option""]], [45, [""shift""]]]"
Ŋ,com.apple.keylayout.Inuktitut-Nutaaq,"[[41, [""option"", ""shift""]], [45, [""shift""]]]"
Ñ,com.apple.keylayout.Inuktitut-Nutaaq,"[[45, [""option""]], [45, [""shift""]]]"
Ó,com.apple.keylayout.Inuktitut-Nutaaq,"[[14, [""option""]], [31, [""shift""]]]"
Ŏ,com.apple.keylayout.Inuktitut-Nutaaq,"[[11, [""option""]], [31, [""shift""]]]"
Ǒ,com.apple.keylayout.Inuktitut-Nutaaq,"[[9, [""option""]], [31, [""shift""]]]"
Ô,com.apple.keylayout.Inuktitut-Nutaaq,"[[22, [""option""]], [31, [""shift""]]]"
Ö,com.apple.keylayout.Inuktitut-Nutaaq,"[[32, [""option""]], [31, [""shift""]]]"
Ȯ,com.apple.keylayout.Inuktitut-Nutaaq,"[[13, [""option""]], [31, [""shift""]]]"
Ọ,com.apple.keylayout.Inuktitut-Nutaaq,"[[7, [""option""]], [31, [""shift""]]]"
Ő,com.apple.keylayout.Inuktitut-Nutaaq,"[[38, [""option""]], [31, [""shift""]]]"
Ȍ,com.apple.keylayout.Inuktitut-Nutaaq,"[[16, [""option"", ""shift""]], [31, [""shift""]]]"
Ò,com.apple.keylayout.Inuktitut-Nutaaq,"[[50, [""option""]], [31, [""shift""]]]"
Ỏ,com.apple.keylayout.Inuktitut-Nutaaq,"[[6, [""option""]], [31, [""shift""]]]"
Ơ,com.apple.keylayout.Inuktitut-Nutaaq,"[[34, [""option""]], [31, [""shift""]]]"
Ȏ,com.apple.keylayout.Inuktitut-Nutaaq,"[[1, [""option"", ""shift""]], [31, [""shift""]]]"
Ō,com.apple.keylayout.Inuktitut-Nutaaq,"[[0, [""option""]], [31, [""shift""]]]"
Ǫ,com.apple.keylayout.Inuktitut-Nutaaq,"[[46, [""option""]], [31, [""shift""]]]"
O̊,com.apple.keylayout.Inuktitut-Nutaaq,"[[40, [""option""]], [31, [""shift""]]]"
Ɵ,com.apple.keylayout.Inuktitut-Nutaaq,"[[37, [""option""]], [31, [""shift""]]]"
Õ,com.apple.keylayout.Inuktitut-Nutaaq,"[[45, [""option""]], [31, [""shift""]]]"
Ṕ,com.apple.keylayout.Inuktitut-Nutaaq,"[[14, [""option""]], [35, [""shift""]]]"
Ṗ,com.apple.keylayout.Inuktitut-Nutaaq,"[[13, [""option""]], [35, [""shift""]]]"
Ƥ,com.apple.keylayout.Inuktitut-Nutaaq,"[[47, [""option"", ""shift""]], [35, [""shift""]]]"
Ƣ,com.apple.keylayout.Inuktitut-Nutaaq,"[[41, [""option"", ""shift""]], [12, [""shift""]]]"
Ŕ,com.apple.keylayout.Inuktitut-Nutaaq,"[[14, [""option""]], [15, [""shift""]]]"
Ř,com.apple.keylayout.Inuktitut-Nutaaq,"[[9, [""option""]], [15, [""shift""]]]"
Ŗ,com.apple.keylayout.Inuktitut-Nutaaq,"[[8, [""option""]], [15, [""shift""]]]"
Ṙ,com.apple.keylayout.Inuktitut-Nutaaq,"[[13, [""option""]], [15, [""shift""]]]"
Ṛ,com.apple.keylayout.Inuktitut-Nutaaq,"[[7, [""option""]], [15, [""shift""]]]"
Ȑ,com.apple.keylayout.Inuktitut-Nutaaq,"[[16, [""option"", ""shift""]], [15, [""shift""]]]"
Ʈ,com.apple.keylayout.Inuktitut-Nutaaq,"[[47, [""option"", ""shift""]], [15, [""shift""]]]"
Ȓ,com.apple.keylayout.Inuktitut-Nutaaq,"[[1, [""option"", ""shift""]], [15, [""shift""]]]"
Ṝ,com.apple.keylayout.Inuktitut-Nutaaq,"[[0, [""option""]], [15, [""shift""]]]"
Ṟ,com.apple.keylayout.Inuktitut-Nutaaq,"[[4, [""option""]], [15, [""shift""]]]"
Ʀ,com.apple.keylayout.Inuktitut-Nutaaq,"[[41, [""option"", ""shift""]], [15, [""shift""]]]"
Ś,com.apple.keylayout.Inuktitut-Nutaaq,"[[14, [""option""]], [1, [""shift""]]]"
Š,com.apple.keylayout.Inuktitut-Nutaaq,"[[9, [""option""]], [1, [""shift""]]]"
Ş,com.apple.keylayout.Inuktitut-Nutaaq,"[[8, [""option""]], [1, [""shift""]]]"
Ŝ,com.apple.keylayout.Inuktitut-Nutaaq,"[[22, [""option""]], [1, [""shift""]]]"
Ș,com.apple.keylayout.Inuktitut-Nutaaq,"[[35, [""option""]], [1, [""shift""]]]"
Ṡ,com.apple.keylayout.Inuktitut-Nutaaq,"[[13, [""option""]], [1, [""shift""]]]"
Ṣ,com.apple.keylayout.Inuktitut-Nutaaq,"[[7, [""option""]], [1, [""shift""]]]"
Ʃ,com.apple.keylayout.Inuktitut-Nutaaq,"[[47, [""option"", ""shift""]], [1, [""shift""]]]"
S̄,com.apple.keylayout.Inuktitut-Nutaaq,"[[0, [""option""]], [1, [""shift""]]]"
Ť,com.apple.keylayout.Inuktitut-Nutaaq,"[[9, [""option""]], [17, [""shift""]]]"
Ţ,com.apple.keylayout.Inuktitut-Nutaaq,"[[8, [""option""]], [17, [""shift""]]]"
Ṱ,com.apple.keylayout.Inuktitut-Nutaaq,"[[5, [""option"", ""shift""]], [17, [""shift""]]]"
Ț,com.apple.keylayout.Inuktitut-Nutaaq,"[[35, [""option""]], [17, [""shift""]]]"
T̈,com.apple.keylayout.Inuktitut-Nutaaq,"[[32, [""option""]], [17, [""shift""]]]"
Ṫ,com.apple.keylayout.Inuktitut-Nutaaq,"[[13, [""option""]], [17, [""shift""]]]"
Ṭ,com.apple.keylayout.Inuktitut-Nutaaq,"[[7, [""option""]], [17, [""shift""]]]"
Ƭ,com.apple.keylayout.Inuktitut-Nutaaq,"[[47, [""option"", ""shift""]], [17, [""shift""]]]"
Ṯ,com.apple.keylayout.Inuktitut-Nutaaq,"[[4, [""option""]], [17, [""shift""]]]"
Ŧ,com.apple.keylayout.Inuktitut-Nutaaq,"[[37, [""option""]], [17, [""shift""]]]"
Ú,com.apple.keylayout.Inuktitut-Nutaaq,"[[14, [""option""]], [32, [""shift""]]]"
Ŭ,com.apple.keylayout.Inuktitut-Nutaaq,"[[11, [""option""]], [32, [""shift""]]]"
Ǔ,com.apple.keylayout.Inuktitut-Nutaaq,"[[9, [""option""]], [32, [""shift""]]]"
Û,com.apple.keylayout.Inuktitut-Nutaaq,"[[22, [""option""]], [32, [""shift""]]]"
Ṷ,com.apple.keylayout.Inuktitut-Nutaaq,"[[5, [""option"", ""shift""]], [32, [""shift""]]]"
Ü,com.apple.keylayout.Inuktitut-Nutaaq,"[[32, [""option""]], [32, [""shift""]]]"
Ụ,com.apple.keylayout.Inuktitut-Nutaaq,"[[7, [""option""]], [32, [""shift""]]]"
Ű,com.apple.keylayout.Inuktitut-Nutaaq,"[[38, [""option""]], [32, [""shift""]]]"
Ȕ,com.apple.keylayout.Inuktitut-Nutaaq,"[[16, [""option"", ""shift""]], [32, [""shift""]]]"
Ù,com.apple.keylayout.Inuktitut-Nutaaq,"[[50, [""option""]], [32, [""shift""]]]"
Ủ,com.apple.keylayout.Inuktitut-Nutaaq,"[[6, [""option""]], [32, [""shift""]]]"
Ʋ,com.apple.keylayout.Inuktitut-Nutaaq,"[[47, [""option"", ""shift""]], [32, [""shift""]]]"
Ư,com.apple.keylayout.Inuktitut-Nutaaq,"[[34, [""option""]], [32, [""shift""]]]"
Ȗ,com.apple.keylayout.Inuktitut-Nutaaq,"[[1, [""option"", ""shift""]], [32, [""shift""]]]"
Ū,com.apple.keylayout.Inuktitut-Nutaaq,"[[0, [""option""]], [32, [""shift""]]]"
Ų,com.apple.keylayout.Inuktitut-Nutaaq,"[[46, [""option""]], [32, [""shift""]]]"
Ů,com.apple.keylayout.Inuktitut-Nutaaq,"[[40, [""option""]], [32, [""shift""]]]"
Ʊ,com.apple.keylayout.Inuktitut-Nutaaq,"[[41, [""option"", ""shift""]], [32, [""shift""]]]"
Ũ,com.apple.keylayout.Inuktitut-Nutaaq,"[[45, [""option""]], [32, [""shift""]]]"
Ṵ,com.apple.keylayout.Inuktitut-Nutaaq,"[[3, [""option"", ""shift""]], [32, [""shift""]]]"
Ǘ,com.apple.keylayout.Inuktitut-Nutaaq,"[[14, [""option""]], [9, [""shift""]]]"
Ǚ,com.apple.keylayout.Inuktitut-Nutaaq,"[[9, [""option""]], [9, [""shift""]]]"
Ṿ,com.apple.keylayout.Inuktitut-Nutaaq,"[[7, [""option""]], [9, [""shift""]]]"
Ǜ,com.apple.keylayout.Inuktitut-Nutaaq,"[[50, [""option""]], [9, [""shift""]]]"
Ǖ,com.apple.keylayout.Inuktitut-Nutaaq,"[[0, [""option""]], [9, [""shift""]]]"
Ṽ,com.apple.keylayout.Inuktitut-Nutaaq,"[[45, [""option""]], [9, [""shift""]]]"
Ẃ,com.apple.keylayout.Inuktitut-Nutaaq,"[[14, [""option""]], [13, [""shift""]]]"
Ŵ,com.apple.keylayout.Inuktitut-Nutaaq,"[[22, [""option""]], [13, [""shift""]]]"
Ẅ,com.apple.keylayout.Inuktitut-Nutaaq,"[[32, [""option""]], [13, [""shift""]]]"
Ẇ,com.apple.keylayout.Inuktitut-Nutaaq,"[[13, [""option""]], [13, [""shift""]]]"
Ẉ,com.apple.keylayout.Inuktitut-Nutaaq,"[[7, [""option""]], [13, [""shift""]]]"
Ẁ,com.apple.keylayout.Inuktitut-Nutaaq,"[[50, [""option""]], [13, [""shift""]]]"
W̊,com.apple.keylayout.Inuktitut-Nutaaq,"[[40, [""option""]], [13, [""shift""]]]"
Ƿ,com.apple.keylayout.Inuktitut-Nutaaq,"[[41, [""option"", ""shift""]], [13, [""shift""]]]"
Ẍ,com.apple.keylayout.Inuktitut-Nutaaq,"[[32, [""option""]], [7, [""shift""]]]"
Ẋ,com.apple.keylayout.Inuktitut-Nutaaq,"[[13, [""option""]], [7, [""shift""]]]"
Ɖ,com.apple.keylayout.Inuktitut-Nutaaq,"[[47, [""option"", ""shift""]], [7, [""shift""]]]"
Ý,com.apple.keylayout.Inuktitut-Nutaaq,"[[14, [""option""]], [16, [""shift""]]]"
Ŷ,com.apple.keylayout.Inuktitut-Nutaaq,"[[22, [""option""]], [16, [""shift""]]]"
Ÿ,com.apple.keylayout.Inuktitut-Nutaaq,"[[32, [""option""]], [16, [""shift""]]]"
Ẏ,com.apple.keylayout.Inuktitut-Nutaaq,"[[13, [""option""]], [16, [""shift""]]]"
Ỵ,com.apple.keylayout.Inuktitut-Nutaaq,"[[7, [""option""]], [16, [""shift""]]]"
Ỳ,com.apple.keylayout.Inuktitut-Nutaaq,"[[50, [""option""]], [16, [""shift""]]]"
Ỷ,com.apple.keylayout.Inuktitut-Nutaaq,"[[6, [""option""]], [16, [""shift""]]]"
Ƴ,com.apple.keylayout.Inuktitut-Nutaaq,"[[47, [""option"", ""shift""]], [16, [""shift""]]]"
Ȳ,com.apple.keylayout.Inuktitut-Nutaaq,"[[0, [""option""]], [16, [""shift""]]]"
Y̊,com.apple.keylayout.Inuktitut-Nutaaq,"[[40, [""option""]], [16, [""shift""]]]"
Ȝ,com.apple.keylayout.Inuktitut-Nutaaq,"[[41, [""option"", ""shift""]], [16, [""shift""]]]"
Ỹ,com.apple.keylayout.Inuktitut-Nutaaq,"[[45, [""option""]], [16, [""shift""]]]"
Ź,com.apple.keylayout.Inuktitut-Nutaaq,"[[14, [""option""]], [6, [""shift""]]]"
Ž,com.apple.keylayout.Inuktitut-Nutaaq,"[[9, [""option""]], [6, [""shift""]]]"
Z̧,com.apple.keylayout.Inuktitut-Nutaaq,"[[8, [""option""]], [6, [""shift""]]]"
Ẑ,com.apple.keylayout.Inuktitut-Nutaaq,"[[22, [""option""]], [6, [""shift""]]]"
Ż,com.apple.keylayout.Inuktitut-Nutaaq,"[[13, [""option""]], [6, [""shift""]]]"
Ẓ,com.apple.keylayout.Inuktitut-Nutaaq,"[[7, [""option""]], [6, [""shift""]]]"
Ȥ,com.apple.keylayout.Inuktitut-Nutaaq,"[[47, [""option"", ""shift""]], [6, [""shift""]]]"
Z̄,com.apple.keylayout.Inuktitut-Nutaaq,"[[0, [""option""]], [6, [""shift""]]]"
Ẕ,com.apple.keylayout.Inuktitut-Nutaaq,"[[4, [""option""]], [6, [""shift""]]]"
Ʒ,com.apple.keylayout.Inuktitut-Nutaaq,"[[41, [""option"", ""shift""]], [6, [""shift""]]]"
Ƶ,com.apple.keylayout.Inuktitut-Nutaaq,"[[37, [""option""]], [6, [""shift""]]]"
Ƅ,com.apple.keylayout.Inuktitut-Nutaaq,"[[41, [""option"", ""shift""]], [30, [""shift""]]]"
á,com.apple.keylayout.Inuktitut-Nutaaq,"[[14, [""option""]], [0, []]]"
ă,com.apple.keylayout.Inuktitut-Nutaaq,"[[11, [""option""]], [0, []]]"
ǎ,com.apple.keylayout.Inuktitut-Nutaaq,"[[9, [""option""]], [0, []]]"
â,com.apple.keylayout.Inuktitut-Nutaaq,"[[22, [""option""]], [0, []]]"
ä,com.apple.keylayout.Inuktitut-Nutaaq,"[[32, [""option""]], [0, []]]"
ȧ,com.apple.keylayout.Inuktitut-Nutaaq,"[[13, [""option""]], [0, []]]"
ạ,com.apple.keylayout.Inuktitut-Nutaaq,"[[7, [""option""]], [0, []]]"
ȁ,com.apple.keylayout.Inuktitut-Nutaaq,"[[16, [""option"", ""shift""]], [0, []]]"
à,com.apple.keylayout.Inuktitut-Nutaaq,"[[50, [""option""]], [0, []]]"
ả,com.apple.keylayout.Inuktitut-Nutaaq,"[[6, [""option""]], [0, []]]"
ȃ,com.apple.keylayout.Inuktitut-Nutaaq,"[[1, [""option"", ""shift""]], [0, []]]"
ā,com.apple.keylayout.Inuktitut-Nutaaq,"[[0, [""option""]], [0, []]]"
ą,com.apple.keylayout.Inuktitut-Nutaaq,"[[46, [""option""]], [0, []]]"
å,com.apple.keylayout.Inuktitut-Nutaaq,"[[40, [""option""]], [0, []]]"
ə,com.apple.keylayout.Inuktitut-Nutaaq,"[[41, [""option"", ""shift""]], [0, []]]"
ã,com.apple.keylayout.Inuktitut-Nutaaq,"[[45, [""option""]], [0, []]]"
ḃ,com.apple.keylayout.Inuktitut-Nutaaq,"[[13, [""option""]], [11, []]]"
ḅ,com.apple.keylayout.Inuktitut-Nutaaq,"[[7, [""option""]], [11, []]]"
ɓ,com.apple.keylayout.Inuktitut-Nutaaq,"[[47, [""option"", ""shift""]], [11, []]]"
ḇ,com.apple.keylayout.Inuktitut-Nutaaq,"[[4, [""option""]], [11, []]]"
ƀ,com.apple.keylayout.Inuktitut-Nutaaq,"[[37, [""option""]], [11, []]]"
ć,com.apple.keylayout.Inuktitut-Nutaaq,"[[14, [""option""]], [8, []]]"
č,com.apple.keylayout.Inuktitut-Nutaaq,"[[9, [""option""]], [8, []]]"
ç,com.apple.keylayout.Inuktitut-Nutaaq,"[[8, [""option""]], [8, []]]"
ĉ,com.apple.keylayout.Inuktitut-Nutaaq,"[[22, [""option""]], [8, []]]"
ċ,com.apple.keylayout.Inuktitut-Nutaaq,"[[13, [""option""]], [8, []]]"
ƈ,com.apple.keylayout.Inuktitut-Nutaaq,"[[47, [""option"", ""shift""]], [8, []]]"
ɔ,com.apple.keylayout.Inuktitut-Nutaaq,"[[41, [""option"", ""shift""]], [8, []]]"
ď,com.apple.keylayout.Inuktitut-Nutaaq,"[[9, [""option""]], [2, []]]"
ḑ,com.apple.keylayout.Inuktitut-Nutaaq,"[[8, [""option""]], [2, []]]"
ḓ,com.apple.keylayout.Inuktitut-Nutaaq,"[[5, [""option"", ""shift""]], [2, []]]"
ḋ,com.apple.keylayout.Inuktitut-Nutaaq,"[[13, [""option""]], [2, []]]"
ḍ,com.apple.keylayout.Inuktitut-Nutaaq,"[[7, [""option""]], [2, []]]"
ɗ,com.apple.keylayout.Inuktitut-Nutaaq,"[[47, [""option"", ""shift""]], [2, []]]"
ḏ,com.apple.keylayout.Inuktitut-Nutaaq,"[[4, [""option""]], [2, []]]"
đ,com.apple.keylayout.Inuktitut-Nutaaq,"[[37, [""option""]], [2, []]]"
é,com.apple.keylayout.Inuktitut-Nutaaq,"[[14, [""option""]], [14, []]]"
ĕ,com.apple.keylayout.Inuktitut-Nutaaq,"[[11, [""option""]], [14, []]]"
ě,com.apple.keylayout.Inuktitut-Nutaaq,"[[9, [""option""]], [14, []]]"
ȩ,com.apple.keylayout.Inuktitut-Nutaaq,"[[8, [""option""]], [14, []]]"
ê,com.apple.keylayout.Inuktitut-Nutaaq,"[[22, [""option""]], [14, []]]"
ḙ,com.apple.keylayout.Inuktitut-Nutaaq,"[[5, [""option"", ""shift""]], [14, []]]"
ë,com.apple.keylayout.Inuktitut-Nutaaq,"[[32, [""option""]], [14, []]]"
ė,com.apple.keylayout.Inuktitut-Nutaaq,"[[13, [""option""]], [14, []]]"
ẹ,com.apple.keylayout.Inuktitut-Nutaaq,"[[7, [""option""]], [14, []]]"
ȅ,com.apple.keylayout.Inuktitut-Nutaaq,"[[16, [""option"", ""shift""]], [14, []]]"
è,com.apple.keylayout.Inuktitut-Nutaaq,"[[50, [""option""]], [14, []]]"
ẻ,com.apple.keylayout.Inuktitut-Nutaaq,"[[6, [""option""]], [14, []]]"
ȇ,com.apple.keylayout.Inuktitut-Nutaaq,"[[1, [""option"", ""shift""]], [14, []]]"
ē,com.apple.keylayout.Inuktitut-Nutaaq,"[[0, [""option""]], [14, []]]"
ę,com.apple.keylayout.Inuktitut-Nutaaq,"[[46, [""option""]], [14, []]]"
e̊,com.apple.keylayout.Inuktitut-Nutaaq,"[[40, [""option""]], [14, []]]"
ǝ,com.apple.keylayout.Inuktitut-Nutaaq,"[[41, [""option"", ""shift""]], [14, []]]"
ẽ,com.apple.keylayout.Inuktitut-Nutaaq,"[[45, [""option""]], [14, []]]"
ḛ,com.apple.keylayout.Inuktitut-Nutaaq,"[[3, [""option"", ""shift""]], [14, []]]"
ḟ,com.apple.keylayout.Inuktitut-Nutaaq,"[[13, [""option""]], [3, []]]"
ƒ,com.apple.keylayout.Inuktitut-Nutaaq,"[[47, [""option"", ""shift""]], [3, []]]"
ǵ,com.apple.keylayout.Inuktitut-Nutaaq,"[[14, [""option""]], [5, []]]"
ğ,com.apple.keylayout.Inuktitut-Nutaaq,"[[11, [""option""]], [5, []]]"
ǧ,com.apple.keylayout.Inuktitut-Nutaaq,"[[9, [""option""]], [5, []]]"
ģ,com.apple.keylayout.Inuktitut-Nutaaq,"[[8, [""option""]], [5, []]]"
ĝ,com.apple.keylayout.Inuktitut-Nutaaq,"[[22, [""option""]], [5, []]]"
ġ,com.apple.keylayout.Inuktitut-Nutaaq,"[[13, [""option""]], [5, []]]"
ɠ,com.apple.keylayout.Inuktitut-Nutaaq,"[[47, [""option"", ""shift""]], [5, []]]"
ḡ,com.apple.keylayout.Inuktitut-Nutaaq,"[[0, [""option""]], [5, []]]"
ɣ,com.apple.keylayout.Inuktitut-Nutaaq,"[[41, [""option"", ""shift""]], [5, []]]"
ǥ,com.apple.keylayout.Inuktitut-Nutaaq,"[[37, [""option""]], [5, []]]"
ḫ,com.apple.keylayout.Inuktitut-Nutaaq,"[[11, [""option""]], [4, []]]"
ȟ,com.apple.keylayout.Inuktitut-Nutaaq,"[[9, [""option""]], [4, []]]"
ḩ,com.apple.keylayout.Inuktitut-Nutaaq,"[[8, [""option""]], [4, []]]"
ĥ,com.apple.keylayout.Inuktitut-Nutaaq,"[[22, [""option""]], [4, []]]"
ḧ,com.apple.keylayout.Inuktitut-Nutaaq,"[[32, [""option""]], [4, []]]"
ḣ,com.apple.keylayout.Inuktitut-Nutaaq,"[[13, [""option""]], [4, []]]"
ḥ,com.apple.keylayout.Inuktitut-Nutaaq,"[[7, [""option""]], [4, []]]"
ɦ,com.apple.keylayout.Inuktitut-Nutaaq,"[[47, [""option"", ""shift""]], [4, []]]"
ẖ,com.apple.keylayout.Inuktitut-Nutaaq,"[[4, [""option""]], [4, []]]"
